ticker,category,selected,rest
Ibis Hotels,Travel,0.01749192608676961,0.016755872303685544
Showroomprive,E-commerce,0.01047234057002961,0.00800715323222046
Perfumeria Julia,Beauty,0.0043390652321132015,0.002686951765343036
La Sirena,Restaurant,0.04004966150448886,0.03507772307255749
Abercrombie,Apparel,0.01227607795346279,0.0075866851552022245
Amazon Prime Now,Delivery,0.07148044691541901,0.06929616284869435
Massimo Dutti,Apparel,0.31112592883293533,0.0989577539311138
Virgin Active,Fitness,0.01213011406623693,0.009173399056275565
Udon,Restaurant,0.020463257196233226,0.016724376767809638
MM Globalis,Travel,0.02069471855244219,0.01973316391195346
BodyBell,Fitness,0.03458379917332873,0.02104022432208516
Mad Cool Festival,Events,0.005634226229464583,0.003520288496558004
Museo Guggenheim,Attractions,0.0017110011546471286,0.0013824612897487922
Booking.com,Travel,0.23465342920317941,0.19847221669280596
Aristocrazy,Apparel,0.010740242579691061,0.003851382008057596
Purificacion Garcia,Fashion,0.008137582156470514,0.0028863003128774987
Rodilla,Retail Stores,0.01633596654468206,0.010859895101203679
Tous,Jewelry,0.050381332911738956,0.02662379956235781
La Maquina de Chamberi,Restaurant,0.002813070907099613,0.0018394009560415538
Expedia.es,Travel,0.03531088518602982,0.031646174118547504
Oney Servicios Financieros,Financial Services,0.3356114305754504,0.4526263412262386
Pc Box,Electronics,0.0053954099109768125,0.008846257120430676
Worten,Electronics,0.0787361489444266,0.08629074131917817
NH Collection,Travel,0.00683738178843006,0.004896658707682224
Sabadell Consumer Finance,Financial Services,0.2477402236678514,0.25809783919382745
Fifty Factory,Apparel,0.03388081744541976,0.026736526824489782
Canal Isabel II,Utilities,0.20950937648435453,0.2180998018764071
Amazon Prime,Subscription Services,0.11639441543280536,0.1457659263838814
Costco,Grocery,0.12287576217417949,0.10910035625937116
Cash Lepe,Financial Services,0.023264271310395858,0.024864957759494277
Amichi,Apparel,0.007759049178825675,0.003175630262338116
Esclat,Grocery,0.08676778971485026,0.08855642195106267
JCA Cinemes,Movies,0.001257957800765898,0.0012036241867499275
Ausol,Transportation,0.014415246179060804,0.011714948279452232
Dia,Grocery,0.7391481752774369,0.7856570324417874
Uber Eats,Delivery,0.015845644557807303,0.01693417767159961
Gambrinus,Restaurant,0.006698517549684647,0.005470749741592116
Tarjeta Inditex,Loyalty,0.11756953019468308,0.06085227931863561
